# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-10 18:37:37 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	1996-05-14	893	A
USGS	01073500	1996-05-15	720	A
USGS	01073500	1996-05-16	568	A
USGS	01073500	1996-05-17	623	A
USGS	01073500	1996-05-18	632	A
USGS	01073500	1996-05-19	661	A
USGS	01073500	1996-05-20	621	A
USGS	01073500	1996-05-21	539	A
USGS	01073500	1996-05-22	448	A
USGS	01073500	1996-05-23	368	A
USGS	01073500	1996-05-24	280	A
USGS	01073500	1996-05-25	259	A
USGS	01073500	1996-05-26	222	A
USGS	01073500	1996-05-27	195	A
USGS	01073500	1996-05-28	176	A
USGS	01073500	1996-05-29	159	A
USGS	01073500	1996-05-30	177	A
USGS	01073500	1996-05-31	242	A
USGS	01073500	1996-06-01	242	A
USGS	01073500	1996-06-02	214	A
USGS	01073500	1996-06-03	181	A
USGS	01073500	1996-06-04	169	A
USGS	01073500	1996-06-05	170	A
USGS	01073500	1996-06-06	157	A
USGS	01073500	1996-06-07	141	A
USGS	01073500	1996-06-08	121	A
USGS	01073500	1996-06-09	109	A
USGS	01073500	1996-06-10	106	A
USGS	01073500	1996-06-11	113	A
USGS	01073500	1996-06-12	104	A
USGS	01073500	1996-06-13	91.0	A
USGS	01073500	1996-06-14	95.0	A
USGS	01073500	1996-06-15	95.0	A
USGS	01073500	1996-06-16	90.0	A
USGS	01073500	1996-06-17	86.0	A
USGS	01073500	1996-06-18	76.0	A
USGS	01073500	1996-06-19	68.0	A
USGS	01073500	1996-06-20	61.0	A
USGS	01073500	1996-06-21	61.0	A
USGS	01073500	1996-06-22	64.0	A
USGS	01073500	1996-06-23	70.0	A
USGS	01073500	1996-06-24	69.0	A
USGS	01073500	1996-06-25	66.0	A
USGS	01073500	1996-06-26	61.0	A
USGS	01073500	1996-06-27	54.0	A
USGS	01073500	1996-06-28	50.0	A
USGS	01073500	1996-06-29	46.0	A
USGS	01073500	1996-06-30	42.0	A
USGS	01073500	1996-07-01	43.0	A
USGS	01073500	1996-07-02	43.0	A
USGS	01073500	1996-07-03	42.0	A
USGS	01073500	1996-07-04	50.0	A
USGS	01073500	1996-07-05	62.0	A
USGS	01073500	1996-07-06	63.0	A
USGS	01073500	1996-07-07	56.0	A
USGS	01073500	1996-07-08	53.0	A
USGS	01073500	1996-07-09	63.0	A
USGS	01073500	1996-07-10	80.0	A
USGS	01073500	1996-07-11	65.0	A
USGS	01073500	1996-07-12	58.0	A
USGS	01073500	1996-07-13	202	A
USGS	01073500	1996-07-14	803	A
USGS	01073500	1996-07-15	815	A
USGS	01073500	1996-07-16	703	A
USGS	01073500	1996-07-17	467	A
USGS	01073500	1996-07-18	311	A
USGS	01073500	1996-07-19	216	A
USGS	01073500	1996-07-20	165	A
USGS	01073500	1996-07-21	130	A
USGS	01073500	1996-07-22	104	A
USGS	01073500	1996-07-23	89.0	A
USGS	01073500	1996-07-24	86.0	A
USGS	01073500	1996-07-25	78.0	A
USGS	01073500	1996-07-26	79.0	A
USGS	01073500	1996-07-27	85.0	A
USGS	01073500	1996-07-28	82.0	A
USGS	01073500	1996-07-29	78.0	A
USGS	01073500	1996-07-30	75.0	A
USGS	01073500	1996-07-31	67.0	A
USGS	01073500	1996-08-01	64.0	A
USGS	01073500	1996-08-02	61.0	A
USGS	01073500	1996-08-03	57.0	A
USGS	01073500	1996-08-04	54.0	A
USGS	01073500	1996-08-05	51.0	A
USGS	01073500	1996-08-06	49.0	A
USGS	01073500	1996-08-07	44.0	A
USGS	01073500	1996-08-08	41.0	A
USGS	01073500	1996-08-09	42.0	A
USGS	01073500	1996-08-10	41.0	A
USGS	01073500	1996-08-11	38.0	A
USGS	01073500	1996-08-12	33.0	A
USGS	01073500	1996-08-13	31.0	A
USGS	01073500	1996-08-14	30.0	A
USGS	01073500	1996-08-15	28.0	A
USGS	01073500	1996-08-16	26.0	A
USGS	01073500	1996-08-17	25.0	A
USGS	01073500	1996-08-18	23.0	A
USGS	01073500	1996-08-19	21.0	A
USGS	01073500	1996-08-20	19.0	A
USGS	01073500	1996-08-21	18.0	A
USGS	01073500	1996-08-22	18.0	A
USGS	01073500	1996-08-23	19.0	A
USGS	01073500	1996-08-24	21.0	A
USGS	01073500	1996-08-25	22.0	A
USGS	01073500	1996-08-26	25.0	A
USGS	01073500	1996-08-27	19.0	A:e
USGS	01073500	1996-08-28	14.0	A:e
USGS	01073500	1996-08-29	12.0	A:e
USGS	01073500	1996-08-30	9.50	A:e
USGS	01073500	1996-08-31	9.20	A:e
USGS	01073500	1996-09-01	9.80	A:e
USGS	01073500	1996-09-02	14.0	A:e
USGS	01073500	1996-09-03	24.0	A:e
USGS	01073500	1996-09-04	16.0	A:e
USGS	01073500	1996-09-05	14.0	A:e
USGS	01073500	1996-09-06	12.0	A:e
USGS	01073500	1996-09-07	11.0	A:e
USGS	01073500	1996-09-08	14.0	A:e
USGS	01073500	1996-09-09	17.0	A:e
USGS	01073500	1996-09-10	12.0	A:e
USGS	01073500	1996-09-11	11.0	A:e
USGS	01073500	1996-09-12	11.0	A:e
USGS	01073500	1996-09-13	11.0	A:e
USGS	01073500	1996-09-14	13.0	A:e
USGS	01073500	1996-09-15	15.0	A:e
USGS	01073500	1996-09-16	17.0	A:e
USGS	01073500	1996-09-17	20.0	A:e
USGS	01073500	1996-09-18	43.0	A
USGS	01073500	1996-09-19	85.0	A
USGS	01073500	1996-09-20	59.0	A
USGS	01073500	1996-09-21	47.0	A
USGS	01073500	1996-09-22	40.0	A
USGS	01073500	1996-09-23	38.0	A
USGS	01073500	1996-09-24	39.0	A
USGS	01073500	1996-09-25	38.0	A
USGS	01073500	1996-09-26	38.0	A
USGS	01073500	1996-09-27	36.0	A
USGS	01073500	1996-09-28	33.0	A
USGS	01073500	1996-09-29	33.0	A
USGS	01073500	1996-09-30	35.0	A
USGS	01073500	1996-10-01	33.0	A
USGS	01073500	1996-10-02	33.0	A
USGS	01073500	1996-10-03	31.0	A
USGS	01073500	1996-10-04	27.0	A
USGS	01073500	1996-10-05	23.0	A:e
USGS	01073500	1996-10-06	22.0	A:e
USGS	01073500	1996-10-07	24.0	A:e
USGS	01073500	1996-10-08	27.0	A:e
USGS	01073500	1996-10-09	70.0	A:e
USGS	01073500	1996-10-10	95.0	A
USGS	01073500	1996-10-11	93.0	A
USGS	01073500	1996-10-12	84.0	A
USGS	01073500	1996-10-13	74.0	A
USGS	01073500	1996-10-14	65.0	A
USGS	01073500	1996-10-15	56.0	A
USGS	01073500	1996-10-16	54.0	A:e
USGS	01073500	1996-10-17	52.0	A:e
USGS	01073500	1996-10-18	51.0	A:e
USGS	01073500	1996-10-19	52.0	A:e
USGS	01073500	1996-10-20	519	A
USGS	01073500	1996-10-21	3560	A
USGS	01073500	1996-10-22	6310	A
USGS	01073500	1996-10-23	6150	A
USGS	01073500	1996-10-24	3320	A
USGS	01073500	1996-10-25	1800	A:e
USGS	01073500	1996-10-26	1300	A:e
USGS	01073500	1996-10-27	930	A:e
USGS	01073500	1996-10-28	715	A:e
USGS	01073500	1996-10-29	630	A
USGS	01073500	1996-10-30	545	A
USGS	01073500	1996-10-31	489	A
USGS	01073500	1996-11-01	433	A
USGS	01073500	1996-11-02	393	A
USGS	01073500	1996-11-03	358	A
USGS	01073500	1996-11-04	327	A
USGS	01073500	1996-11-05	342	A
USGS	01073500	1996-11-06	344	A
USGS	01073500	1996-11-07	317	A
USGS	01073500	1996-11-08	345	A
USGS	01073500	1996-11-09	380	A
USGS	01073500	1996-11-10	439	A
USGS	01073500	1996-11-11	464	A
USGS	01073500	1996-11-12	433	A
USGS	01073500	1996-11-13	373	A
USGS	01073500	1996-11-14	325	A
USGS	01073500	1996-11-15	300	A:e
USGS	01073500	1996-11-16	280	A:e
USGS	01073500	1996-11-17	270	A:e
USGS	01073500	1996-11-18	259	A
USGS	01073500	1996-11-19	266	A
USGS	01073500	1996-11-20	301	A
USGS	01073500	1996-11-21	310	A
USGS	01073500	1996-11-22	289	A
USGS	01073500	1996-11-23	271	A
USGS	01073500	1996-11-24	256	A
USGS	01073500	1996-11-25	247	A
USGS	01073500	1996-11-26	350	A
USGS	01073500	1996-11-27	537	A
USGS	01073500	1996-11-28	572	A
USGS	01073500	1996-11-29	532	A
USGS	01073500	1996-11-30	441	A
USGS	01073500	1996-12-01	428	A
USGS	01073500	1996-12-02	703	A
USGS	01073500	1996-12-03	1030	A
USGS	01073500	1996-12-04	1170	A
USGS	01073500	1996-12-05	984	A
USGS	01073500	1996-12-06	762	A
USGS	01073500	1996-12-07	648	A
USGS	01073500	1996-12-08	756	A
USGS	01073500	1996-12-09	889	A
USGS	01073500	1996-12-10	837	A
USGS	01073500	1996-12-11	763	A
USGS	01073500	1996-12-12	683	A
USGS	01073500	1996-12-13	663	A
USGS	01073500	1996-12-14	680	A
USGS	01073500	1996-12-15	713	A
USGS	01073500	1996-12-16	720	A
USGS	01073500	1996-12-17	837	A
USGS	01073500	1996-12-18	1120	A
USGS	01073500	1996-12-19	1370	A
USGS	01073500	1996-12-20	1510	A
USGS	01073500	1996-12-21	1350	A
USGS	01073500	1996-12-22	1120	A
USGS	01073500	1996-12-23	901	A
USGS	01073500	1996-12-24	760	A
USGS	01073500	1996-12-25	810	A
USGS	01073500	1996-12-26	819	A
USGS	01073500	1996-12-27	803	A
USGS	01073500	1996-12-28	704	A
USGS	01073500	1996-12-29	626	A
USGS	01073500	1996-12-30	629	A
USGS	01073500	1996-12-31	596	A
USGS	01073500	1997-01-01	550	A:e
USGS	01073500	1997-01-02	525	A:e
USGS	01073500	1997-01-03	523	A
USGS	01073500	1997-01-04	475	A
USGS	01073500	1997-01-05	464	A
USGS	01073500	1997-01-06	500	A
USGS	01073500	1997-01-07	492	A
USGS	01073500	1997-01-08	550	A:e
USGS	01073500	1997-01-09	500	A:e
USGS	01073500	1997-01-10	500	A:e
USGS	01073500	1997-01-11	490	A:e
USGS	01073500	1997-01-12	400	A:e
USGS	01073500	1997-01-13	370	A:e
USGS	01073500	1997-01-14	340	A:e
USGS	01073500	1997-01-15	310	A:e
USGS	01073500	1997-01-16	331	A
USGS	01073500	1997-01-17	434	A
USGS	01073500	1997-01-18	355	A:e
USGS	01073500	1997-01-19	300	A:e
USGS	01073500	1997-01-20	280	A:e
USGS	01073500	1997-01-21	263	A
USGS	01073500	1997-01-22	249	A
USGS	01073500	1997-01-23	279	A
USGS	01073500	1997-01-24	254	A
USGS	01073500	1997-01-25	322	A
USGS	01073500	1997-01-26	415	A
USGS	01073500	1997-01-27	365	A
USGS	01073500	1997-01-28	357	A
USGS	01073500	1997-01-29	353	A
USGS	01073500	1997-01-30	304	A
USGS	01073500	1997-01-31	279	A
USGS	01073500	1997-02-01	240	A:e
USGS	01073500	1997-02-02	220	A:e
USGS	01073500	1997-02-03	210	A:e
USGS	01073500	1997-02-04	210	A:e
USGS	01073500	1997-02-05	260	A:e
USGS	01073500	1997-02-06	351	A
USGS	01073500	1997-02-07	368	A
USGS	01073500	1997-02-08	335	A
USGS	01073500	1997-02-09	280	A
USGS	01073500	1997-02-10	230	A:e
USGS	01073500	1997-02-11	210	A:e
USGS	01073500	1997-02-12	180	A:e
USGS	01073500	1997-02-13	170	A:e
USGS	01073500	1997-02-14	160	A:e
USGS	01073500	1997-02-15	238	A
USGS	01073500	1997-02-16	237	A
USGS	01073500	1997-02-17	215	A
USGS	01073500	1997-02-18	204	A
USGS	01073500	1997-02-19	247	A
USGS	01073500	1997-02-20	363	A
USGS	01073500	1997-02-21	417	A
USGS	01073500	1997-02-22	633	A
USGS	01073500	1997-02-23	768	A
USGS	01073500	1997-02-24	819	A
USGS	01073500	1997-02-25	647	A
USGS	01073500	1997-02-26	505	A
USGS	01073500	1997-02-27	461	A
USGS	01073500	1997-02-28	501	A
USGS	01073500	1997-03-01	521	A
USGS	01073500	1997-03-02	500	A
USGS	01073500	1997-03-03	487	A
USGS	01073500	1997-03-04	454	A
USGS	01073500	1997-03-05	412	A
USGS	01073500	1997-03-06	515	A
USGS	01073500	1997-03-07	586	A
USGS	01073500	1997-03-08	525	A:e
USGS	01073500	1997-03-09	420	A:e
USGS	01073500	1997-03-10	370	A:e
USGS	01073500	1997-03-11	340	A:e
USGS	01073500	1997-03-12	300	A:e
USGS	01073500	1997-03-13	280	A:e
USGS	01073500	1997-03-14	260	A:e
USGS	01073500	1997-03-15	382	A
USGS	01073500	1997-03-16	465	A
USGS	01073500	1997-03-17	352	A
USGS	01073500	1997-03-18	300	A:e
USGS	01073500	1997-03-19	280	A:e
USGS	01073500	1997-03-20	270	A:e
USGS	01073500	1997-03-21	290	A:e
USGS	01073500	1997-03-22	300	A:e
USGS	01073500	1997-03-23	300	A:e
USGS	01073500	1997-03-24	270	A:e
USGS	01073500	1997-03-25	250	A:e
USGS	01073500	1997-03-26	471	A
USGS	01073500	1997-03-27	640	A
USGS	01073500	1997-03-28	699	A
USGS	01073500	1997-03-29	716	A
USGS	01073500	1997-03-30	898	A
USGS	01073500	1997-03-31	1040	A
USGS	01073500	1997-04-01	1090	A
USGS	01073500	1997-04-02	1020	A
USGS	01073500	1997-04-03	914	A
USGS	01073500	1997-04-04	862	A
USGS	01073500	1997-04-05	891	A
USGS	01073500	1997-04-06	912	A
USGS	01073500	1997-04-07	897	A
USGS	01073500	1997-04-08	807	A
USGS	01073500	1997-04-09	700	A
USGS	01073500	1997-04-10	594	A
USGS	01073500	1997-04-11	504	A
USGS	01073500	1997-04-12	449	A
USGS	01073500	1997-04-13	524	A
USGS	01073500	1997-04-14	530	A
USGS	01073500	1997-04-15	502	A
USGS	01073500	1997-04-16	452	A
USGS	01073500	1997-04-17	394	A
USGS	01073500	1997-04-18	725	A
USGS	01073500	1997-04-19	2100	A
USGS	01073500	1997-04-20	2820	A
USGS	01073500	1997-04-21	2560	A
USGS	01073500	1997-04-22	1680	A
USGS	01073500	1997-04-23	1160	A
USGS	01073500	1997-04-24	901	A
USGS	01073500	1997-04-25	727	A
USGS	01073500	1997-04-26	619	A
USGS	01073500	1997-04-27	547	A
USGS	01073500	1997-04-28	595	A
USGS	01073500	1997-04-29	775	A
USGS	01073500	1997-04-30	769	A
USGS	01073500	1997-05-01	677	A
USGS	01073500	1997-05-02	576	A
USGS	01073500	1997-05-03	494	A
USGS	01073500	1997-05-04	527	A
USGS	01073500	1997-05-05	516	A
USGS	01073500	1997-05-06	463	A
USGS	01073500	1997-05-07	388	A
USGS	01073500	1997-05-08	366	A
USGS	01073500	1997-05-09	336	A
USGS	01073500	1997-05-10	329	A
USGS	01073500	1997-05-11	329	A
USGS	01073500	1997-05-12	312	A
USGS	01073500	1997-05-13	288	A
USGS	01073500	1997-05-14	275	A
USGS	01073500	1997-05-15	259	A
USGS	01073500	1997-05-16	269	A
USGS	01073500	1997-05-17	271	A
USGS	01073500	1997-05-18	253	A
USGS	01073500	1997-05-19	247	A
USGS	01073500	1997-05-20	359	A
USGS	01073500	1997-05-21	404	A
USGS	01073500	1997-05-22	385	A
USGS	01073500	1997-05-23	326	A
USGS	01073500	1997-05-24	271	A
USGS	01073500	1997-05-25	249	A
USGS	01073500	1997-05-26	245	A
USGS	01073500	1997-05-27	223	A
USGS	01073500	1997-05-28	198	A
USGS	01073500	1997-05-29	177	A
USGS	01073500	1997-05-30	156	A
USGS	01073500	1997-05-31	134	A
USGS	01073500	1997-06-01	120	A
USGS	01073500	1997-06-02	110	A
USGS	01073500	1997-06-03	101	A
USGS	01073500	1997-06-04	92.0	A
USGS	01073500	1997-06-05	83.0	A
USGS	01073500	1997-06-06	76.0	A
USGS	01073500	1997-06-07	78.0	A
USGS	01073500	1997-06-08	68.0	A
USGS	01073500	1997-06-09	63.0	A
USGS	01073500	1997-06-10	59.0	A
USGS	01073500	1997-06-11	55.0	A
USGS	01073500	1997-06-12	50.0	A
USGS	01073500	1997-06-13	54.0	A
USGS	01073500	1997-06-14	59.0	A
USGS	01073500	1997-06-15	52.0	A
USGS	01073500	1997-06-16	48.0	A
USGS	01073500	1997-06-17	44.0	A
USGS	01073500	1997-06-18	45.0	A
USGS	01073500	1997-06-19	59.0	A
USGS	01073500	1997-06-20	63.0	A
USGS	01073500	1997-06-21	60.0	A
USGS	01073500	1997-06-22	54.0	A
USGS	01073500	1997-06-23	46.0	A
USGS	01073500	1997-06-24	41.0	A
USGS	01073500	1997-06-25	37.0	A
USGS	01073500	1997-06-26	35.0	A
USGS	01073500	1997-06-27	34.0	A
USGS	01073500	1997-06-28	31.0	A
USGS	01073500	1997-06-29	26.0	A
USGS	01073500	1997-06-30	23.0	A
USGS	01073500	1997-07-01	24.0	A
USGS	01073500	1997-07-02	21.0	A
USGS	01073500	1997-07-03	22.0	A
USGS	01073500	1997-07-04	27.0	A
USGS	01073500	1997-07-05	25.0	A
USGS	01073500	1997-07-06	22.0	A
USGS	01073500	1997-07-07	21.0	A
USGS	01073500	1997-07-08	20.0	A
USGS	01073500	1997-07-09	23.0	A
USGS	01073500	1997-07-10	55.0	A
USGS	01073500	1997-07-11	81.0	A
USGS	01073500	1997-07-12	87.0	A
USGS	01073500	1997-07-13	73.0	A
USGS	01073500	1997-07-14	58.0	A
USGS	01073500	1997-07-15	57.0	A
USGS	01073500	1997-07-16	55.0	A
USGS	01073500	1997-07-17	51.0	A
USGS	01073500	1997-07-18	51.0	A
USGS	01073500	1997-07-19	48.0	A
USGS	01073500	1997-07-20	42.0	A
USGS	01073500	1997-07-21	38.0	A
USGS	01073500	1997-07-22	37.0	A
USGS	01073500	1997-07-23	36.0	A
USGS	01073500	1997-07-24	32.0	A
USGS	01073500	1997-07-25	29.0	A
USGS	01073500	1997-07-26	26.0	A
USGS	01073500	1997-07-27	22.0	A
USGS	01073500	1997-07-28	21.0	A
USGS	01073500	1997-07-29	19.0	A
USGS	01073500	1997-07-30	17.0	A
USGS	01073500	1997-07-31	15.0	A
USGS	01073500	1997-08-01	14.0	A
USGS	01073500	1997-08-02	13.0	A
USGS	01073500	1997-08-03	12.0	A
USGS	01073500	1997-08-04	12.0	A
USGS	01073500	1997-08-05	11.0	A
USGS	01073500	1997-08-06	11.0	A
USGS	01073500	1997-08-07	11.0	A
USGS	01073500	1997-08-08	11.0	A
USGS	01073500	1997-08-09	10.0	A
USGS	01073500	1997-08-10	10.0	A
USGS	01073500	1997-08-11	10.0	A
USGS	01073500	1997-08-12	10.0	A
USGS	01073500	1997-08-13	10.0	A
USGS	01073500	1997-08-14	10.0	A
USGS	01073500	1997-08-15	10.0	A:e
USGS	01073500	1997-08-16	10.0	A:e
USGS	01073500	1997-08-17	10.0	A:e
USGS	01073500	1997-08-18	10.0	A:e
USGS	01073500	1997-08-19	10.0	A:e
USGS	01073500	1997-08-20	10.0	A:e
USGS	01073500	1997-08-21	12.0	A:e
USGS	01073500	1997-08-22	38.0	A:e
USGS	01073500	1997-08-23	44.0	A
USGS	01073500	1997-08-24	33.0	A
USGS	01073500	1997-08-25	26.0	A
USGS	01073500	1997-08-26	21.0	A:e
USGS	01073500	1997-08-27	18.0	A:e
USGS	01073500	1997-08-28	16.0	A:e
USGS	01073500	1997-08-29	17.0	A:e
USGS	01073500	1997-08-30	17.0	A:e
USGS	01073500	1997-08-31	18.0	A:e
USGS	01073500	1997-09-01	16.0	A:e
USGS	01073500	1997-09-02	15.0	A:e
USGS	01073500	1997-09-03	12.0	A:e
USGS	01073500	1997-09-04	11.0	A:e
USGS	01073500	1997-09-05	11.0	A:e
USGS	01073500	1997-09-06	13.0	A:e
USGS	01073500	1997-09-07	15.0	A:e
USGS	01073500	1997-09-08	17.0	A:e
USGS	01073500	1997-09-09	18.0	A:e
USGS	01073500	1997-09-10	18.0	A:e
USGS	01073500	1997-09-11	20.0	A:e
USGS	01073500	1997-09-12	41.0	A:e
USGS	01073500	1997-09-13	65.0	A:e
USGS	01073500	1997-09-14	65.0	A:e
USGS	01073500	1997-09-15	60.0	A:e
USGS	01073500	1997-09-16	51.0	A:e
USGS	01073500	1997-09-17	45.0	A:e
USGS	01073500	1997-09-18	41.0	A:e
USGS	01073500	1997-09-19	37.0	A:e
USGS	01073500	1997-09-20	35.0	A:e
USGS	01073500	1997-09-21	34.0	A:e
USGS	01073500	1997-09-22	31.0	A:e
USGS	01073500	1997-09-23	27.0	A:e
USGS	01073500	1997-09-24	25.0	A:e
USGS	01073500	1997-09-25	24.0	A:e
USGS	01073500	1997-09-26	22.0	A:e
USGS	01073500	1997-09-27	22.0	A:e
USGS	01073500	1997-09-28	21.0	A:e
USGS	01073500	1997-09-29	21.0	A:e
USGS	01073500	1997-09-30	22.0	A
USGS	01073500	1997-10-01	20.0	A
USGS	01073500	1997-10-02	21.0	A
USGS	01073500	1997-10-03	32.0	A
USGS	01073500	1997-10-04	39.0	A
USGS	01073500	1997-10-05	46.0	A
USGS	01073500	1997-10-06	54.0	A
USGS	01073500	1997-10-07	53.0	A
USGS	01073500	1997-10-08	55.0	A
USGS	01073500	1997-10-09	47.0	A
USGS	01073500	1997-10-10	48.0	A
USGS	01073500	1997-10-11	50.0	A
USGS	01073500	1997-10-12	50.0	A
USGS	01073500	1997-10-13	43.0	A
USGS	01073500	1997-10-14	41.0	A
USGS	01073500	1997-10-15	37.0	A
USGS	01073500	1997-10-16	38.0	A:e
USGS	01073500	1997-10-17	48.0	A:e
USGS	01073500	1997-10-18	52.0	A:e
USGS	01073500	1997-10-19	48.0	A:e
USGS	01073500	1997-10-20	45.0	A:e
USGS	01073500	1997-10-21	44.0	A:e
USGS	01073500	1997-10-22	39.0	A:e
USGS	01073500	1997-10-23	38.0	A:e
USGS	01073500	1997-10-24	38.0	A
USGS	01073500	1997-10-25	39.0	A
USGS	01073500	1997-10-26	40.0	A
USGS	01073500	1997-10-27	40.0	A
USGS	01073500	1997-10-28	45.0	A
USGS	01073500	1997-10-29	46.0	A
USGS	01073500	1997-10-30	45.0	A:e
USGS	01073500	1997-10-31	44.0	A:e
USGS	01073500	1997-11-01	70.0	A:e
USGS	01073500	1997-11-02	250	A:e
USGS	01073500	1997-11-03	330	A:e
USGS	01073500	1997-11-04	270	A:e
USGS	01073500	1997-11-05	200	A:e
USGS	01073500	1997-11-06	174	A
USGS	01073500	1997-11-07	141	A
USGS	01073500	1997-11-08	120	A
USGS	01073500	1997-11-09	147	A
USGS	01073500	1997-11-10	199	A
USGS	01073500	1997-11-11	186	A
USGS	01073500	1997-11-12	173	A
USGS	01073500	1997-11-13	156	A
USGS	01073500	1997-11-14	141	A
USGS	01073500	1997-11-15	139	A
USGS	01073500	1997-11-16	136	A
USGS	01073500	1997-11-17	131	A
USGS	01073500	1997-11-18	123	A
USGS	01073500	1997-11-19	116	A
USGS	01073500	1997-11-20	111	A
USGS	01073500	1997-11-21	126	A
USGS	01073500	1997-11-22	196	A
USGS	01073500	1997-11-23	233	A
USGS	01073500	1997-11-24	220	A
USGS	01073500	1997-11-25	242	A
USGS	01073500	1997-11-26	236	A
USGS	01073500	1997-11-27	242	A
USGS	01073500	1997-11-28	250	A:e
USGS	01073500	1997-11-29	235	A:e
USGS	01073500	1997-11-30	225	A:e
USGS	01073500	1997-12-01	310	A:e
USGS	01073500	1997-12-02	320	A:e
USGS	01073500	1997-12-03	277	A
USGS	01073500	1997-12-04	268	A
USGS	01073500	1997-12-05	305	A
USGS	01073500	1997-12-06	322	A
USGS	01073500	1997-12-07	283	A
USGS	01073500	1997-12-08	253	A
USGS	01073500	1997-12-09	226	A
USGS	01073500	1997-12-10	204	A
USGS	01073500	1997-12-11	200	A:e
USGS	01073500	1997-12-12	206	A
USGS	01073500	1997-12-13	192	A
USGS	01073500	1997-12-14	177	A
USGS	01073500	1997-12-15	170	A:e
USGS	01073500	1997-12-16	155	A:e
USGS	01073500	1997-12-17	140	A:e
USGS	01073500	1997-12-18	129	A
USGS	01073500	1997-12-19	121	A
USGS	01073500	1997-12-20	117	A
USGS	01073500	1997-12-21	106	A
USGS	01073500	1997-12-22	95.0	A
USGS	01073500	1997-12-23	97.0	A
USGS	01073500	1997-12-24	89.0	A
USGS	01073500	1997-12-25	100	A
USGS	01073500	1997-12-26	134	A
USGS	01073500	1997-12-27	156	A
USGS	01073500	1997-12-28	164	A
USGS	01073500	1997-12-29	147	A
USGS	01073500	1997-12-30	252	A
USGS	01073500	1997-12-31	292	A
USGS	01073500	1998-01-01	230	A
USGS	01073500	1998-01-02	236	A
USGS	01073500	1998-01-03	227	A
USGS	01073500	1998-01-04	214	A
USGS	01073500	1998-01-05	228	A
USGS	01073500	1998-01-06	256	A
USGS	01073500	1998-01-07	307	A
USGS	01073500	1998-01-08	516	A
USGS	01073500	1998-01-09	729	A
USGS	01073500	1998-01-10	849	A
USGS	01073500	1998-01-11	837	A
USGS	01073500	1998-01-12	663	A
USGS	01073500	1998-01-13	567	A
USGS	01073500	1998-01-14	460	A
USGS	01073500	1998-01-15	358	A
USGS	01073500	1998-01-16	350	A
USGS	01073500	1998-01-17	343	A
USGS	01073500	1998-01-18	349	A
USGS	01073500	1998-01-19	331	A
USGS	01073500	1998-01-20	309	A
USGS	01073500	1998-01-21	286	A
USGS	01073500	1998-01-22	244	A
USGS	01073500	1998-01-23	187	A
USGS	01073500	1998-01-24	276	A
USGS	01073500	1998-01-25	466	A
USGS	01073500	1998-01-26	489	A
USGS	01073500	1998-01-27	469	A
USGS	01073500	1998-01-28	434	A
USGS	01073500	1998-01-29	375	A
USGS	01073500	1998-01-30	338	A
USGS	01073500	1998-01-31	309	A
USGS	01073500	1998-02-01	281	A
USGS	01073500	1998-02-02	260	A
USGS	01073500	1998-02-03	254	A
USGS	01073500	1998-02-04	248	A
USGS	01073500	1998-02-05	244	A
USGS	01073500	1998-02-06	226	A
USGS	01073500	1998-02-07	209	A
USGS	01073500	1998-02-08	209	A
USGS	01073500	1998-02-09	196	A
USGS	01073500	1998-02-10	194	A
USGS	01073500	1998-02-11	189	A
USGS	01073500	1998-02-12	301	A
USGS	01073500	1998-02-13	510	A
USGS	01073500	1998-02-14	519	A
USGS	01073500	1998-02-15	419	A
USGS	01073500	1998-02-16	401	A
USGS	01073500	1998-02-17	370	A
USGS	01073500	1998-02-18	581	A
USGS	01073500	1998-02-19	1130	A
USGS	01073500	1998-02-20	1090	A
USGS	01073500	1998-02-21	1030	A
USGS	01073500	1998-02-22	918	A
USGS	01073500	1998-02-23	796	A
USGS	01073500	1998-02-24	859	A
USGS	01073500	1998-02-25	1460	A
USGS	01073500	1998-02-26	1750	A
USGS	01073500	1998-02-27	1670	A
USGS	01073500	1998-02-28	1350	A
USGS	01073500	1998-03-01	1140	A
USGS	01073500	1998-03-02	1030	A
USGS	01073500	1998-03-03	948	A
USGS	01073500	1998-03-04	860	A
USGS	01073500	1998-03-05	785	A
USGS	01073500	1998-03-06	723	A
USGS	01073500	1998-03-07	659	A
